UIDN,OIDN,Ondernemingsnr,Maatschappelijke_naam,Commerciele_naam,Afgekorte_naam,Ondernemingsnr_maatsch_zetel,Type_onderneming,Rechtsvorm,Rechtstoestand,KBO_Straat,KBO_Huisnr,KBO_Busnr,KBO_Postcode,KBO_Gemeente,AR_straat,AR_huisnr,AR_busnr,AR_postcode,NACE_hoofdact_BTW,NACE_versie_BTW,Omschrijving_hoofdact_BTW,Aantal_hoofdact_BTW,NACE_hoofdact_RSZ,NACE_Versie_RSZ,Omschrijving_hoofdact_RSZ,Aantal_Hoofdact_RSZ,Personeelsklasse,Datum_inschrijving,Startdatum,longitude,latitude
10315594,6051251,2305513420,"Delafortry, Anita",Tree-house, ,0751730895, , , ,Kalstraat,36, ,2900,Schoten,Kalstraat,36, ,2900, , , ,0, , , ,0, ,2020-08-10T00:00:00Z,2020-08-20T00:00:00Z,4.50085689,51.24635307
10315694,6051351,2305799272,SWRDFSH CONSULT,SWRDFSH CONSULT, ,0752608548, , , ,Reigersdreef,6, ,2900,Schoten,Reigersdreef,6, ,2900, , , ,0, , , ,0, ,2020-08-19T00:00:00Z,2020-09-01T00:00:00Z,4.49719764,51.27707969
10317062,6052719,0723420357,Midoc, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Wezelsebaan,157, ,2900,Schoten,Wezelsebaan,157, ,2900, , , ,0, , , ,0, ,2019-03-21T00:00:00Z,2010-05-31T00:00:00Z,4.52762015,51.26197778
10317220,6052877,0724649683,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Hans Memlingstraat 29-31", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Hans Memlingstraat,29-31, ,2900,Schoten,Hans Memlingstraat,29, ,2900, , , ,0, , , ,0, ,2019-04-08T00:00:00Z,1995-08-01T00:00:00Z,4.47575324,51.24398518
10318819,6054476,0803057258,"""VGK""", , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Frans Reinemundlei,15, ,2900,Schoten,Frans Reinemundlei,15, ,2900, , , ,0, , , ,0, ,2023-06-22T00:00:00Z,2023-06-21T00:00:00Z,4.52887935,51.25777298
10319250,6054907,0717937778,BURG MAATSCH PATRO 03, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Valkenlaan,13, ,2900,Schoten,Valkenlaan,13, ,2900, , , ,0, , , ,0, ,2019-01-10T00:00:00Z,2018-07-26T00:00:00Z,4.51995764,51.2459399
10319689,6055346,2311718351,KVDK,KVDK, ,0760973512, , , ,Akkerlaan,100, ,2900,Schoten,Akkerlaan,100, ,2900, , , ,0, , , ,0, ,2021-01-15T00:00:00Z,2021-01-07T00:00:00Z,4.50612814,51.24511941
10319774,6055431,2311975402,STANDING PEOPLE.BE,STANDING PEOPLE.BE, ,0761763863, , , ,Wilgendaalstraat,37, ,2900,Schoten,Wilgendaalstraat,37, ,2900, , , ,0, , , ,0, ,2021-01-20T00:00:00Z,2021-01-19T00:00:00Z,4.49449071,51.2538961
10319835,6055492,2311989159,DAEVA,DAEVA, ,0760840383, , , ,Stanislas Meeuslei,61, ,2900,Schoten,Stanislas Meeuslei,61, ,2900, , , ,0, , , ,0, ,2021-01-21T00:00:00Z,2021-01-05T00:00:00Z,4.46353211,51.2471476
10320006,6055663,2312505041,DOKTER HELEEN DE VOS, , ,0761675078, , , ,Boekenborglei,2, ,2900,Schoten,Boekenborglei,2, ,2900, , , ,0, , , ,0, ,2021-02-02T00:00:00Z,2021-01-15T00:00:00Z,4.46131977,51.24486463
10320070,6055727,2312770406,Astrid Pyl,Astrid Pyl, ,0761564321, , , ,Sint-Benedictusdreef,11, ,2900,Schoten,Sint-Benedictusdreef,11, ,2900, , , ,0, , , ,0, ,2021-02-08T00:00:00Z,2021-01-13T00:00:00Z,4.52936202,51.24786201
10321054,6056711,0716661635,Dr. Verhoeven Sarah, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Wijngaardlaan,45, ,2900,Schoten,Wijngaardlaan,45, ,2900, , , ,0, , , ,0, ,2018-12-19T00:00:00Z,2018-12-19T00:00:00Z,4.48481094,51.25555369
10321132,6056789,0716963325,Oudercomité Deuzeldpark, ,OCDP, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Sterrestraat,1, ,2900,Schoten,Sterrestraat,1, ,2900, , , ,0, , , ,0, ,2018-12-28T00:00:00Z,2018-12-28T00:00:00Z,4.46378105,51.24381759
10321997,6057654,0725577717,Jamalo, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Zilverstraat,15, ,2900,Schoten,Zilverstraat,15, ,2900, , , ,0, , , ,0, ,2019-04-23T00:00:00Z,2017-09-21T00:00:00Z,4.52418425,51.26284191
10322023,6057680,0725590781,Magdalena II, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Zilverstraat,15, ,2900,Schoten,Zilverstraat,15, ,2900, , , ,0, , , ,0, ,2019-04-23T00:00:00Z,2018-08-09T00:00:00Z,4.52418425,51.26284191
10322028,6057685,0725593157,Magdalena, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Zilverstraat,15, ,2900,Schoten,Zilverstraat,15, ,2900, , , ,0, , , ,0, ,2019-04-23T00:00:00Z,2014-06-03T00:00:00Z,4.52418425,51.26284191
10322598,6058255,0725540697,Lovali, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Zilverstraat,15, ,2900,Schoten,Zilverstraat,15, ,2900, , , ,0, , , ,0, ,2019-04-19T00:00:00Z,2017-09-21T00:00:00Z,4.52418425,51.26284191
10322802,6058459,2306356726,BM Familie Rosseel-Dorssemont,BM Familie Rosseel-Dorssemont, ,0753629523, , , ,Klaprooslaan,6, ,2900,Schoten,Klaprooslaan,6, ,2900, , , ,0, , , ,0, ,2020-09-03T00:00:00Z,2020-07-15T00:00:00Z,4.50900655,51.26119939
10323201,6058858,2307858147,BRAX BELGIUM,BRAX SCHOTEN INNO, ,0682754294, , , ,Bredabaan,967, ,2900,Schoten,Bredabaan,967, ,2900, , , ,0, , , ,0, ,2020-10-06T00:00:00Z,2020-09-02T00:00:00Z,4.46556965,51.2581164
10323297,6058954,2308157659,Thuisverpleging Salima Boulahtari,Thuisverpleging Salima Boulahtari, ,0755596346, , , ,Brechtsebaan,920, ,2900,Schoten,Brechtsebaan,920, ,2900, , , ,0, , , ,0, ,2020-10-13T00:00:00Z,2020-10-02T00:00:00Z,4.55098714,51.29571139
10323330,6058987,2308163894,"Wagemans, Jente", , ,0755796185, , , ,Bosnimfdreef,5, ,2900,Schoten,Bosnimfdreef,5, ,2900, , , ,0, , , ,0, ,2020-10-13T00:00:00Z,2020-10-07T00:00:00Z,4.5222477,51.27255794
10324022,6059679,0733928031,MO Hendrickx - De Jonge / FV Urologie Jan Palfijn, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Anton Van de Veldelaan,10, ,2900,Schoten,Anton Van de Veldelaan,10, ,2900, , , ,0, , , ,0, ,2019-09-11T00:00:00Z,1994-01-01T00:00:00Z,4.47194316,51.26531758
10324338,6059995,0723441935,MA2BIKA, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Louis Vervoortlaan,28, ,2900,Schoten,Louis Vervoortlaan,28, ,2900, , , ,0, , , ,0, ,2019-03-21T00:00:00Z,2018-10-12T00:00:00Z,4.48172942,51.25549305
10325078,6060735,0731624379,DR. MELANIE VANDENBERGHE, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Hazendreef,22, ,2900,Schoten,Hazendreef,22, ,2900, , , ,0, , , ,0, ,2019-07-26T00:00:00Z,2019-07-26T00:00:00Z,4.52666257,51.25005818
10325316,6060973,2368672197,"Van Riet, Yordi", , ,1018903143, , , ,Eikenlei,28,1,2900,Schoten,Eikenlei,28,1,2900, , , ,0, , , ,0, ,2025-01-20T00:00:00Z,2025-01-16T00:00:00Z,4.51694268,51.25025821
10325356,6061013,2368858576,Marnix Van Roy,Marnix Van Roy, ,1018930461, , , ,Zilverstraat,15, ,2900,Schoten,Zilverstraat,15, ,2900, , , ,0, , , ,0, ,2025-01-22T00:00:00Z,2025-01-20T00:00:00Z,4.52418425,51.26284191
10326233,6061890,0804997753,PLASMAN - VAN DEN BOSSCHE, , , ,Rechtspersoon,Private stichting,Normale toestand,Listdreef,1/A, ,2900,Schoten,Listdreef, , , , , , ,0, , , ,0, ,2023-08-22T00:00:00Z,2023-08-22T00:00:00Z,2.30668925,49.2933354
10327009,6062666,0724553970,MEDIHUIS, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Normale toestand,Botermelkbaan,2,a,2900,Schoten,Botermelkbaan,2, ,2900, , , ,0, , , ,0, ,2019-04-04T00:00:00Z,2019-04-04T00:00:00Z,4.52801235,51.27590047
10327173,6062830,0725680358,SKYLINE, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Horstebaan,165, ,2900,Schoten,Horstebaan,165, ,2900, , , ,0, , , ,0, ,2019-04-25T00:00:00Z,2013-04-15T00:00:00Z,4.48078521,51.25946793
10327375,6063032,2314100492,Andeco Management,Andeco Management, ,0763670904, , , ,Trevierenlei,9, ,2900,Schoten,Trevierenlei,9, ,2900, , , ,0, , , ,0, ,2021-03-10T00:00:00Z,2021-02-16T00:00:00Z,4.52455324,51.26760393
10327412,6063069,2314108610,"Speranza, Angela",Speranza Angela, ,0764852918, , , ,Valkenlaan,21, ,2900,Schoten,Valkenlaan,21, ,2900, , , ,0, , , ,0, ,2021-03-10T00:00:00Z,2021-03-01T00:00:00Z,4.52086642,51.24501482
10327552,6063209,2314393175,"Claes, Kevin",polytalent.be, ,0764986738, , , ,Zandstappenstraat,34, ,2900,Schoten,Zandstappenstraat,34, ,2900, , , ,0, , , ,0, ,2021-03-16T00:00:00Z,2021-04-01T00:00:00Z,4.50525487,51.25553462
10327654,6063311,2314674970,"Srimueang, Nitiporn",Nitiporn SRIMUEANG, ,0765347816, , , ,Eethuisstraat,77,4,2900,Schoten,Eethuisstraat,77,4,2900, , , ,0, , , ,0, ,2021-03-23T00:00:00Z,2021-03-18T00:00:00Z,4.46422189,51.24912042
10327856,6063513,2315448792,Luchtbrug 9,Luchtbrug 9, ,0763460571, , , ,Wijtschotbaan,9, ,2900,Schoten,Wijtschotbaan,9, ,2900, , , ,0, , , ,0, ,2021-04-08T00:00:00Z,2021-02-10T00:00:00Z,4.50640368,51.24275786
10327871,6063528,2315451960,J-19,J-19, ,0765230030, , , ,Wouwersdreef,15, ,2900,Schoten,Wouwersdreef,15, ,2900, , , ,0, , , ,0, ,2021-04-08T00:00:00Z,2021-03-16T00:00:00Z,4.54282712,51.26781789
10328157,6063814,0721971691,Maatschap SeghersVan Meerbeeck, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Wouwersdreef,30, ,2900,Schoten,Wouwersdreef,30, ,2900, , , ,0, , , ,0, ,2019-03-07T00:00:00Z,2014-10-01T00:00:00Z,4.54385259,51.27052139
10328364,6064021,0724489238,Helkin, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Columbuslei,12, ,2900,Schoten,Columbuslei,12, ,2900, , , ,0, , , ,0, ,2019-04-03T00:00:00Z,2011-02-24T00:00:00Z,4.52801527,51.271828
10328553,6064210,0720868069,Rob en Marijke Gram van Lelieveld, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Grasperkdreef,6, ,2900,Schoten,Grasperkdreef,6, ,2900, , , ,0, , , ,0, ,2019-02-19T00:00:00Z,2007-03-25T00:00:00Z,4.52549169,51.25348356
10328777,6064434,0722799260,TOKYRMEN, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Boekweitstraat,48, ,2900,Schoten,Boekweitstraat,48, ,2900, , , ,0, , , ,0, ,2019-03-15T00:00:00Z,2015-09-12T00:00:00Z,4.50215883,51.25884406
10329028,6064685,0724834280,ECHTGENOTEN VERHOEVEN - SLEURS, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Beatrijslaan,2, ,2900,Schoten,Beatrijslaan,2, ,2900, , , ,0, , , ,0, ,2019-04-11T00:00:00Z,2017-04-04T00:00:00Z,4.51973441,51.26126414
10329029,6064686,0724834775,FAMILIE VERHOEVEN – SLEURS, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Beatrijslaan,2, ,2900,Schoten,Beatrijslaan,2, ,2900, , , ,0, , , ,0, ,2019-04-11T00:00:00Z,2017-04-19T00:00:00Z,4.51973441,51.26126414
10329113,6064770,0725606718,COJA, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Alfons Servaislei,53, ,2900,Schoten,Alfons Servaislei,53, ,2900, , , ,0, , , ,0, ,2019-04-24T00:00:00Z,2003-01-28T00:00:00Z,4.52642987,51.2547484
10329227,6064884,0726493772,Vamos, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Horstebaan,109, ,2900,Schoten,Horstebaan,109, ,2900, , , ,0, , , ,0, ,2019-05-07T00:00:00Z,2019-04-26T00:00:00Z,4.48294799,51.25846996
10329783,6065440,0726452103,BMK, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Eekhoornlei,14, ,2900,Schoten,Eekhoornlei,14, ,2900, , , ,0, , , ,0, ,2019-05-06T00:00:00Z,2018-05-02T00:00:00Z,4.52603358,51.26126615
10329785,6065442,0726452301,BMS, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Eekhoornlei,14, ,2900,Schoten,Eekhoornlei,14, ,2900, , , ,0, , , ,0, ,2019-05-06T00:00:00Z,2018-04-30T00:00:00Z,4.52603358,51.26126615
10329869,6065526,0726771312,De Lorken, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Lariksdreef,4,.,2900,Schoten,Lariksdreef,4, ,2900, , , ,0, , , ,0, ,2019-05-15T00:00:00Z,2014-05-13T00:00:00Z,4.52155486,51.26168137
10330465,6066122,2309027491,Philip Pairon Orthopedie,Philip Pairon Orthopedie, ,0756581588, , , ,Amazonendreef,4, ,2900,Schoten,Amazonendreef,4, ,2900, , , ,0, , , ,0, ,2020-11-02T00:00:00Z,2020-10-14T00:00:00Z,4.53015711,51.24846709
10330588,6066245,2309312157,TVG projects,TVG, ,0757878816, , , ,Kuipersakkerstraat,79, ,2900,Schoten,Kuipersakkerstraat,79, ,2900, , , ,0,43331,2025,Plaatsen van vloer- en wandtegels,1, ,2020-11-10T00:00:00Z,2020-11-06T00:00:00Z,4.51079446,51.25004567
10331013,6066670,2310634822,"Bratkowski, Dimitri",Dimitri Bratkowski, ,0635443139, , , ,Koningshoflei,1, ,2900,Schoten,Koningshoflei,1, ,2900, , , ,0, , , ,0, ,2020-12-17T00:00:00Z,2020-12-10T00:00:00Z,4.53492028,51.263916
10331055,6066712,2310643928,"D'hondt, Paul", , ,0752757612, , , ,van Beethovenlei,47,1,2900,Schoten,van Beethovenlei,47,1,2900, , , ,0, , , ,0, ,2020-12-18T00:00:00Z,2021-01-01T00:00:00Z,4.4647993,51.24716509
10331740,6067397,0726379748,WAHOO, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Horstebaan,165, ,2900,Schoten,Horstebaan,165, ,2900, , , ,0, , , ,0, ,2019-05-03T00:00:00Z,2019-04-26T00:00:00Z,4.48078521,51.25946793
10331742,6067399,0726380243,MANGO, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Horstebaan,165, ,2900,Schoten,Horstebaan,165, ,2900, , , ,0, , , ,0, ,2019-05-03T00:00:00Z,2019-04-26T00:00:00Z,4.48078521,51.25946793
10332660,6068317,0736953738,Nele Denys, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Korenbloemlaan,25, ,2900,Schoten,Korenbloemlaan,25, ,2900, , , ,0, , , ,0, ,2019-10-30T00:00:00Z,2019-10-30T00:00:00Z,4.50828207,51.26147547
10332876,6068533,2370220932,Osteo-M,Osteo-M, ,1019570067, , , ,Wezelsebaan,224, ,2900,Schoten,Wezelsebaan,224, ,2900, , , ,0, , , ,0, ,2025-02-21T00:00:00Z,2025-02-04T00:00:00Z,4.54000734,51.26271023
10333698,6069355,0807468679,BLACKBERRY, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Ridder Walter Van Havrelaan,65,4,2900,Schoten,Ridder Walter Van Havrelaan,65,4,2900, , , ,0, , , ,0, ,2008-10-30T00:00:00Z,2008-09-16T00:00:00Z,4.49355375,51.25477705
10333715,6069372,0807475114,"Vereniging van Mede-eigenaars van het complex Schoten, Kuipersakkerstraat 23-25", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Kuipersakkerstraat,23-25, ,2900,Schoten,Kuipersakkerstraat,23, ,2900, , , ,0, , , ,0, ,2008-10-30T00:00:00Z,2008-09-10T00:00:00Z,4.50988178,51.25129479
10333720,6069377,0807477686,"Vereniging van Mede-eigenaars van het gebouw Schoten, Verbertstraat 2B", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Verbertstraat,2B, ,2900,Schoten,Verbertstraat,2B, ,2900, , , ,0, , , ,0, ,2008-10-30T00:00:00Z,2008-09-04T00:00:00Z,4.49763938,51.25052909
10334131,6069788,0810166269,MESO, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Elfenbankdreef,5, ,2900,Schoten,Elfenbankdreef,5, ,2900, , , ,0, , , ,0, ,2009-03-03T00:00:00Z,2009-02-25T00:00:00Z,4.53845318,51.26766797
10334266,6069923,0726565434,De 3 Viskes, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Zilverstraat,16, ,2900,Schoten,Zilverstraat,16, ,2900, , , ,0, , , ,0, ,2019-05-08T00:00:00Z,2012-05-30T00:00:00Z,4.52547387,51.26317519
10334865,6070522,2315973285,Finalions,Finalions, ,0760700427, , , ,Bosschaert de Bouwellei,24, ,2900,Schoten,Bosschaert de Bouwellei,24, ,2900, , , ,0, , , ,0, ,2021-04-20T00:00:00Z,2020-12-30T00:00:00Z,4.54376609,51.26160661
10334948,6070605,2315993675,"Poelmans, Jürgen",J.P. Cardetailing, ,0766438372, , , ,Akkerlaan,4, ,2900,Schoten,Akkerlaan,4, ,2900, , , ,0, , , ,0, ,2021-04-20T00:00:00Z,2021-04-03T00:00:00Z,4.50815629,51.24784938
10334979,6070636,2316250330,ALLX PROJECTS,ALLX PROJECTS, ,0767371948, , , ,Malpertuuslaan,20, ,2900,Schoten,Malpertuuslaan,20, ,2900, , , ,0, , , ,0, ,2021-04-27T00:00:00Z,2021-04-22T00:00:00Z,4.5150158,51.2646228
10335382,6071039,2317342371,Gemeente Schoten,Huis van het kind, ,0206677997, , , ,Sint-Cordulaplein,2, ,2900,Schoten,Sint-Cordulaplein,2, ,2900, , , ,0,94991,2025,Verenigingen op het vlak van jeugdwerk,1, ,2021-05-26T00:00:00Z,2021-06-01T00:00:00Z,4.49816805,51.24992378
10335384,6071041,2317342767,Gemeente Schoten,OCMW Schoten, ,0206677997, , , ,Verbertstraat,27, ,2900,Schoten,Verbertstraat,27, ,2900, , , ,0,84114,2025,"Gemeentelijke overheid, met uitzondering van het O.C.M.W",1, ,2021-05-26T00:00:00Z,2021-01-01T00:00:00Z,4.49864859,51.24789082
10335388,6071045,2317343361,Gemeente Schoten,Academie Beeldende kunst, ,0206677997, , , ,Vordensteinstraat,47, ,2900,Schoten,Vordensteinstraat,47, ,2900, , , ,0,85520,2025,Cultureel onderwijs,1, ,2021-05-26T00:00:00Z,2021-01-01T00:00:00Z,4.49378417,51.25279372
10335395,6071052,2317345143,Openbaar Centrum voor Maatschappelijk Welzijn van Schoten,Huis van het kind, ,0212168001, , , ,Sint-Cordulaplein,2, ,2900,Schoten,Sint-Cordulaplein,2, ,2900, , , ,0,88999,2025,"Andere vormen van maatschappelijke dienstverlening zonder huisvesting, n.e.g.",1, ,2021-05-26T00:00:00Z,2021-01-01T00:00:00Z,4.49816805,51.24992378
10335396,6071053,2317345440,Openbaar Centrum voor Maatschappelijk Welzijn van Schoten,gemeentebestuur Schoten, ,0212168001, , , ,Verbertstraat,3, ,2900,Schoten,Verbertstraat,3, ,2900, , , ,0,84115,2025,Openbare Centra voor Maatschappelijk Welzijn (O.C.M.W.),1, ,2021-05-26T00:00:00Z,2021-01-01T00:00:00Z,4.49796388,51.2506677
10335421,6071078,2317593779,"Geysen, Jasper", , ,0767993639, , , ,Rosveldstraat,23, ,2900,Schoten,Rosveldstraat,23, ,2900, , , ,0, , , ,0, ,2021-06-01T00:00:00Z,2021-05-01T00:00:00Z,4.50272213,51.25583666
10335937,6071594,0728733779,Het Voetenhuys, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Villerslei,31, ,2900,Schoten,Villerslei,31, ,2900, , , ,0,86994,2025,Activiteiten op het gebied van voetzorg en -problematiek,1,1 tot 4,2019-06-21T00:00:00Z,2019-06-21T00:00:00Z,4.50934123,51.25237762
10336747,6072404,0731797296,DR. TINNE SERNEELS, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Ambiorixlei,7, ,2900,Schoten,Ambiorixlei,7, ,2900, , , ,0, , , ,0, ,2019-08-01T00:00:00Z,2019-08-01T00:00:00Z,4.52291678,51.26632382
10336841,6072498,0733587541,LSP, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Valkenlaan,8, ,2900,Schoten,Valkenlaan,8, ,2900, , , ,0, , , ,0, ,2019-09-02T00:00:00Z,2019-09-02T00:00:00Z,4.51932199,51.24556177
10336988,6072645,0734844680,BELHOEVE, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Ooievaarsdreef,1, ,2900,Schoten,Ooievaarsdreef,1, ,2900, , , ,0, , , ,0, ,2019-09-24T00:00:00Z,2015-11-25T00:00:00Z,4.49666593,51.27955463
10337807,6073464,0736671349,Wanis Enterprises, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Alice Nahonlei,86, ,2900,Schoten,Alice Nahonlei,86, ,2900, , , ,0, , , ,0, ,2019-10-22T00:00:00Z,2019-10-22T00:00:00Z,4.53789531,51.26477401
10338095,6073752,2311370240,MALEJA,MALEJA, ,0758908105, , , ,Alfons Servaislei,58, ,2900,Schoten,Alfons Servaislei,58, ,2900, , , ,0, , , ,0, ,2021-01-07T00:00:00Z,2021-01-01T00:00:00Z,4.52578137,51.25422048
10338107,6073764,2311372121,NOOQ,NOOQ, ,0760338656, , , ,Ransuildreef,10, ,2900,Schoten,Ransuildreef,10, ,2900, , , ,0, , , ,0, ,2021-01-08T00:00:00Z,2020-12-21T00:00:00Z,4.52077732,51.24653756
10338131,6073788,2311377366,"Ceusters, Kelly", , ,0760614711, , , ,Leo Van Hullebuschstraat,107, ,2900,Schoten,Leo Van Hullebuschstraat,107, ,2900, , , ,0, , , ,0, ,2021-01-08T00:00:00Z,2021-01-01T00:00:00Z,4.50359948,51.24682643
10340016,6075673,0740562732,BROODJESBAR BO, , , ,Rechtspersoon,Besloten Vennootschap,Opening faillissement,Paalstraat,205, ,2900,Schoten,Paalstraat,205, ,2900, , , ,0, , , ,0,1 tot 4,2019-12-30T00:00:00Z,2019-12-30T00:00:00Z,4.50413295,51.25654072
10340148,6075805,0740941131,Een hart voor Schoten, ,Een hart voor Schoten, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Leo Van Hullebuschstraat,136, ,2900,Schoten,Leo Van Hullebuschstraat,136, ,2900, , , ,0, , , ,0, ,2020-01-08T00:00:00Z,2020-01-08T00:00:00Z,4.50150321,51.24540506
10340410,6076067,2371808069,"Zhovtonoh, Vladyslava",Zhovtonoh Vladyslava, ,1021641612, , , ,Theofiel Van Cauwenberghslei,70,2,2900,Schoten,Theofiel Van Cauwenberghslei,70,2,2900, , , ,0, , , ,0, ,2025-04-02T00:00:00Z,2025-04-01T00:00:00Z,4.50480879,51.25239949
10340484,6076141,2372012066,Data 2 Strategy,Data 2 Strategy, ,1021766128, , , ,Brechtsebaan,30, ,2900,Schoten,Brechtsebaan,30, ,2900, , , ,0, , , ,0, ,2025-04-07T00:00:00Z,2025-04-01T00:00:00Z,4.51189561,51.26509537
10342354,6078011,2317886759,Neuro-Radiosurgery & Consultancy,Neuro-Radiosurgery & Consultancy, ,0768702927, , , ,Wouwersdreef,23, ,2900,Schoten,Wouwersdreef,23, ,2900, , , ,0, , , ,0, ,2021-06-08T00:00:00Z,2021-05-25T00:00:00Z,4.54274075,51.2687404
10342543,6078200,2318426989,"Lodder, Michel", , ,0770229290, , , ,Heikantstraat,6, ,2900,Schoten,Heikantstraat,6, ,2900, , , ,0, , , ,0, ,2021-06-23T00:00:00Z,2021-07-01T00:00:00Z,4.51051772,51.25293762
10342700,6078357,2318969102,"Taç, Sibel", , ,0770788823, , , ,Deuzeldlaan,143, ,2900,Schoten,Deuzeldlaan,143, ,2900, , , ,0, , , ,0, ,2021-07-06T00:00:00Z,2021-04-01T00:00:00Z,4.46213336,51.24467172
10342828,6078485,2319245155,Silverweeds,Silverweeds, ,0768869114, , , ,Hertendreef,45, ,2900,Schoten,Hertendreef,45, ,2900, , , ,0, , , ,0, ,2021-07-13T00:00:00Z,2021-05-28T00:00:00Z,4.49449655,51.27531166
10343862,6079519,0733630893,Euromaritime Holding III, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Hanekamdreef,1, ,2900,Schoten,Hanekamdreef,1, ,2900, , , ,0, , , ,0, ,2019-09-03T00:00:00Z,2016-12-28T00:00:00Z,4.53988392,51.26940944
10343865,6079522,0733632279,Euromaritime Holding VII, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Hanekamdreef,1, ,2900,Schoten,Hanekamdreef,1, ,2900, , , ,0, , , ,0, ,2019-09-03T00:00:00Z,2016-12-28T00:00:00Z,4.53988392,51.26940944
10344646,6080303,0739988947,BM Callewaert - Meskens, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Lariksdreef,28, ,2900,Schoten,Lariksdreef,28, ,2900, , , ,0, , , ,0, ,2019-12-24T00:00:00Z,2018-02-21T00:00:00Z,4.52102083,51.26387223
10344930,6080587,0737831191,MARETMAT, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Trevierenlei,14, ,2900,Schoten,Trevierenlei,14, ,2900, , , ,0, , , ,0, ,2019-11-19T00:00:00Z,2019-11-19T00:00:00Z,4.52664866,51.26844298
10345361,6081018,0741393863,Dr Heulens Tine, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Alfons Servaislei,12, ,2900,Schoten,Alfons Servaislei,12, ,2900, , , ,0, , , ,0, ,2020-01-10T00:00:00Z,2020-01-10T00:00:00Z,4.51645551,51.25383347
10345682,6081339,2313723281,"Senden, Arne",Arne Senden, ,0764503124, , , ,Lodewijk Janssensstraat,43, ,2900,Schoten,Lodewijk Janssensstraat,43, ,2900, , , ,0, , , ,0, ,2021-03-02T00:00:00Z,2021-02-25T00:00:00Z,4.50243727,51.25759195
